Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness
34638,677.314,234.6904502,NA,1.246101199,0.59664803,NA,210.0058841,0.757876772,0.989968276,NA,0.894820747
NA,681.015,225.7926672,195.8277652,1.153016616,0.497802899,35034,210.0907472,0.797799871,0.989495918,0.939291173,0.930458681
34671,674.874,235.5895195,187.6497244,1.255474903,0.604623587,35015,210.1058977,NA,0.990175639,0.956601017,0.89183041
NA,668.424,226.4475067,195.193788,1.160116359,0.506938033,NA,210.1210471,0.777907394,0.991252644,NA,0.927901791
34680,669.575,231.2624473,NA,1.20927171,0.56228427,NA,210.1331659,NA,0.992530265,NA,0.908635052
34700,690.412,233.6301362,189.501815,1.2328649,0.58488132,NA,210.1937492,0.747877064,0.987085396,0.914792671,0.899685942
34703,676.387,230.7693155,191.7626609,1.203411104,0.556315398,NA,210.2028352,0.77323975,0.990806567,0.953205151,0.910878618
34722,670.391,227.2593515,194.7318627,1.167037322,0.515531503,34999,210.2603707,NA,0.992085488,NA,0.925200082
34729,671.193,NA,193.6576351,1.181519496,0.532598937,NA,210.281564,NA,0.99103958,NA,0.919021523
NA,670.564,228.3272478,NA,1.177794388,0.52832113,NA,210.2936735,NA,0.991833005,NA,0.921018737
NA,672.202,NA,188.725983,1.242756379,0.593731888,NA,210.3360513,0.78414425,0.991553235,NA,0.896800867
NA,669.267,221.0904959,200.2691414,1.103966864,0.423653581,35046,210.3390779,NA,0.99149689,NA,0.951370963
34750,675.599,NA,198.5282098,1.124267613,0.456997571,NA,210.3451311,0.805069039,0.990282409,0.956724018,0.942411414
34757,686.779,NA,191.6720331,1.206382936,0.559360961,NA,210.3663159,NA,0.988819346,NA,0.909771371
34761,687.872,229.7370214,192.8875726,1.191041073,0.543202669,NA,210.3784205,0.776816841,0.988342669,NA,0.915735824
34766,669.475,232.1753322,190.9940473,1.215615541,0.568579226,35054,210.3935503,NA,0.991784105,NA,0.90618391
NA,683.109,230.5865191,NA,1.199811896,0.552573788,NA,210.408679,0.783978175,0.988851918,NA,0.91249341
34772,671.947,NA,NA,1.173467221,0.523256094,NA,210.4117046,0.763179843,0.990570607,NA,0.922665425
34774,677.726,NA,NA,1.178190729,0.528779858,35139,210.4177557,NA,0.989612681,NA,0.920775931
NA,677.348,230.8566379,192.6459316,1.198346811,0.551033739,NA,210.4570836,0.726833957,0.990349029,NA,0.911635401
34792,692.19,228.0326605,NA,1.173378219,0.523150809,NA,210.4722078,0.784929498,0.987539383,NA,0.922991502
34794,693.537,237.4905508,186.9933377,1.270048194,0.616478558,NA,210.4782571,NA,0.988831102,0.909023168,0.886259501
34794,671.293,236.6108792,187.4231531,1.262442101,0.610371182,NA,210.4782571,0.784974619,0.992639507,NA,0.889554436
34800,671.796,NA,195.613827,1.15858982,0.505001894,NA,210.4964041,0.784632035,0.990888383,NA,0.928785493
NA,675.857,231.9569641,NA,1.210560116,0.563576479,NA,210.620367,0.789079132,0.991575832,0.958497188,0.908014846
34841,670.201,223.7224915,198.5307932,1.126890634,0.461004955,NA,210.620367,0.787580813,0.991999317,NA,0.941435819
34847,686.633,236.4262236,188.0626579,1.257167299,0.606033555,35229,210.6385017,0.761017689,0.989156661,NA,0.890926981
NA,674.295,230.4335815,NA,1.195491391,0.548003376,NA,210.6475685,0.7725046,0.992340329,0.96319178,0.914135723
34865,680,224.8250921,197.677632,1.137331977,0.476359223,35256,210.6928967,0.793179543,0.988909689,NA,0.937141378
NA,671.541,225.4135036,NA,1.143372259,0.484834723,35188,210.7321732,0.765204037,0.991190178,NA,0.934869339
34878,679.271,229.2969816,193.9498701,1.182248699,0.533427616,35217,210.7321732,0.784480432,0.990373967,0.949894318,0.919035967
34879,689.973,236.1931301,NA,1.253691263,0.603127827,35298,210.7351942,0.769785919,0.988129639,NA,0.892215595
34879,675.467,223.8000145,198.8687463,1.125365442,0.458682478,NA,210.7351942,0.792362389,0.989250667,NA,0.941622791
34882,680.065,234.5232449,189.5311789,1.237386093,0.588969591,NA,210.7442569,0.792916894,0.990431301,0.947786227,0.898607117
NA,672.664,232.3224642,191.4684387,1.213372114,0.566372342,NA,210.7472777,0.79973864,0.991501336,0.968784811,0.907132586
34895,677.7,225.3698384,197.2329239,1.142658305,0.483847619,35227,210.7835238,NA,0.990575411,NA,0.93527832
34911,677.462,235.2555984,189.2799888,1.24289736,0.593855566,NA,210.8318423,0.762515289,0.99032679,0.955877575,0.896182041
NA,670.061,232.3946574,191.3768711,1.214329904,0.567317077,NA,210.8318423,NA,0.991677082,NA,0.90721467
34912,676.03,230.3106061,NA,1.192614885,0.544911378,NA,210.8348619,0.774376719,0.990551851,NA,0.91543705
34924,816.638,258.3197875,NA,1.422153122,0.711032482,37992,210.871093,0.712095261,0.919246157,NA,0.816318003
34934,687.791,230.1591986,NA,1.188119517,0.539998207,35445,210.9012808,NA,0.985583298,NA,0.916327838
NA,682.571,232.0235561,NA,1.208127223,0.561130429,NA,210.9073179,0.786846847,0.988204679,0.942296065,0.908990973
34945,675.172,234.9899023,NA,1.239697891,0.591031959,NA,210.9344825,0.76000435,0.991882149,NA,0.897632113
34958,672.491,231.2618911,192.6081255,1.200686059,0.553487963,NA,210.973714,NA,0.99160379,NA,0.912271853
NA,681.462,237.5611221,187.9510512,1.26395208,0.611597287,NA,210.979749,0.80349345,0.98919133,NA,0.888107225
NA,673.319,NA,187.1376478,1.272371851,0.618310695,NA,211.0038872,0.755509463,0.992901357,0.969256937,0.886166314
NA,750.395,NA,184.3295472,1.317327882,0.65095951,NA,211.0038872,0.743367347,0.975179876,NA,0.868963662
34971,673.194,235.0015866,NA,1.238875312,0.590300279,NA,211.0129383,0.782454021,0.991550654,NA,0.897921335
NA,675.203,233.0086827,191.3427601,1.217755417,0.570665001,NA,211.0400893,NA,0.991609026,NA,0.905717705
34995,679.687,NA,188.1316847,1.259706645,0.6081324,NA,211.0853331,0.757992549,0.991415944,NA,0.89069024
35022,670.696,231.8361853,192.6036331,1.203695806,0.556608864,NA,211.1667477,0.791779707,0.992321424,0.978361547,0.910844644
NA,675.649,NA,192.5367815,1.205317841,0.558273939,35369,211.1938789,0.79899188,0.990443609,0.964317665,0.910051635
35042,676.65,225.6145213,197.8959341,1.140066481,0.480231413,NA,211.2270346,0.800045662,0.99044658,NA,0.936229784
35049,679.396,228.9631987,195.0752162,1.173717518,0.523551942,35349,211.2481309,0.777484472,0.991513197,NA,0.922629192
NA,671.731,230.0316108,194.3218141,1.183766279,0.535143216,NA,211.2782649,0.7777063,0.992779068,0.976379396,0.918474918
35062,701.948,223.2641008,200.2523714,1.114913642,0.442171641,NA,211.2873042,0.778740227,0.985468956,0.894204122,0.946355923
35066,674.509,229.0391713,NA,1.173849668,0.523707997,35356,211.2993561,0.788708952,0.991797715,NA,0.922546807
NA,692.225,234.2366519,191.2138075,1.224998628,0.57758939,35563,211.3083945,0.752682864,0.986109158,NA,0.902114988
35081,677.561,234.7952752,190.5792388,1.232008674,0.58409876,35395,211.3445445,NA,0.99112869,0.960251575,0.900122646
35083,687.873,229.6498757,NA,1.17809071,0.528664177,NA,211.3505688,0.767613338,0.987891758,0.931729962,0.920316496
35083,685.515,227.9847727,196.1941843,1.162036344,0.509351984,NA,211.3505688,0.782700846,0.988894213,NA,0.927038093
35085,693.747,245.9349428,181.8560113,1.352360811,0.673214081,35658,211.3565931,0.735457499,0.983930675,NA,0.85940042
35087,678.15,237.2938758,188.4922823,1.258904995,0.607471966,NA,211.3626171,0.768945869,0.989006962,NA,0.890720911
35091,688.22,225.8521795,NA,1.140733811,0.481167454,NA,211.3746647,0.780250812,0.989426493,NA,0.935898273
35091,685.847,232.5036811,192.6269167,1.207015536,0.560004226,35452,211.3746647,0.762367203,0.989817218,0.937456494,0.909123949
NA,687.922,232.3755601,NA,1.207179116,0.560170279,NA,211.4168258,0.782720178,0.988650445,0.932181424,0.909806632
35106,688.658,231.1126201,193.5514908,1.194062723,0.54647266,35503,211.419837,0.787430186,0.988817846,0.930216457,0.914791398
35106,680.346,234.3642027,NA,1.226969922,0.579438588,NA,211.419837,0.810387812,0.990435887,NA,0.902099529
35122,679.818,231.7962315,NA,1.200125505,0.552902155,35481,211.4680101,0.784393425,0.989881909,NA,0.912301329
NA,685.227,233.2248862,192.0042077,1.214686329,0.567667673,NA,211.4710205,0.791914683,0.990580139,NA,0.906725796
35128,669.663,228.4024536,195.966868,1.16551566,0.51366751,NA,211.4860722,NA,0.992989597,NA,0.925936078
35130,678.016,239.1831502,187.1601061,1.277960112,0.622654309,NA,211.4920925,NA,0.990330674,NA,0.884226554
NA,684.17,234.5230255,NA,1.228354534,0.580728621,35466,211.4951027,0.749989326,0.990554334,NA,0.901809544
35134,668.885,226.2664317,NA,1.143015081,0.484341376,NA,211.5041327,0.797575537,0.993608597,NA,0.934757008
NA,681.083,243.7645848,NA,1.32692391,0.657307236,NA,211.5372397,NA,0.991564158,0.952079756,0.867793162
35149,682.373,NA,NA,1.274817232,0.620222204,NA,211.5492774,0.782549648,0.989861725,0.948591369,0.885405629
NA,673.468,230.2302104,194.6424568,1.182836542,0.5340936,NA,211.5883949,0.786287708,0.991875882,0.974203092,0.919029673
35165,676.072,232.8834611,NA,1.21050688,0.563523226,NA,211.597421,0.785845177,0.991596876,NA,0.908597888
35175,706.545,226.7972341,197.6791575,1.14729968,0.490196672,NA,211.6275053,0.773552956,0.985100961,NA,0.933113255
35176,680.437,235.7913399,190.0240087,1.240850257,0.592053019,NA,211.6305135,0.79536924,0.990901152,0.954729791,0.89753302
35208,678.529,232.2855372,193.4634694,1.200668725,0.55346987,NA,211.7267529,0.767660911,0.990797805,0.960980094,0.911493481
35221,674.683,237.2809781,NA,1.254592021,0.603884463,NA,211.7658377,0.762755544,0.992588209,NA,0.892468665
35223,674.287,231.2689629,NA,1.190169675,0.542251338,35537,211.7718501,NA,0.991164139,0.973523935,0.915695074
NA,676.073,233.9276146,192.0229569,1.218227333,0.571122486,NA,211.8139321,0.778271049,0.992535632,NA,0.905467841
35246,683.282,240.0903587,186.9855135,1.284005131,0.627256068,35599,211.8409804,0.781282557,0.990083991,NA,0.882338556
NA,682.573,234.9905396,NA,1.228802962,0.581144872,NA,211.8439856,0.759012016,0.989945232,NA,0.90150006
NA,687.045,225.0636401,NA,1.127053674,0.461251975,NA,211.8650205,0.769805223,0.98817132,0.938529434,0.941356056
35259,677.828,NA,NA,1.227878103,0.580285549,NA,211.8800441,0.752240143,0.991061641,NA,0.902040847
35272,682.696,232.1302308,193.5975477,1.199034975,0.551758353,NA,211.9191007,NA,0.990258008,NA,0.912931934
35272,682.862,230.0811517,195.4208887,1.17736212,0.527819837,NA,211.9191007,0.775089547,0.989757836,0.950548013,0.921062412
35277,676.858,238.5525485,188.7741821,1.263692661,0.611387126,35527,211.9341205,0.787556091,0.992963098,NA,0.88841692
35283,681.373,NA,NA,1.115210578,0.442655743,NA,211.9521428,NA,0.991401838,NA,0.946320488
NA,677.949,223.6208869,201.0973362,1.112003227,0.437377572,NA,211.9641569,NA,0.990456676,NA,0.947872803
NA,676.973,232.6213057,NA,1.202875256,0.555762068,NA,211.9671603,0.794953818,0.991013255,NA,0.911211291
NA,685.599,238.2169831,NA,1.261691547,0.609759171,35640,212.0031979,0.767224516,0.990460157,NA,0.88995837
NA,679.016,235.9340907,NA,1.236937262,0.588567005,NA,212.0092036,0.781674859,0.990405117,0.962164123,0.898595039
35304,686.408,234.6158228,NA,1.221668473,0.57443147,NA,212.0152091,0.789904685,0.987883706,0.941605758,0.903669695
35313,691.229,233.1566948,193.1171461,1.207332956,0.560326339,NA,212.0422317,0.773898751,0.987969672,NA,0.909440889
NA,682.911,237.7766302,NA,1.256471073,0.605454602,NA,212.0512385,0.76056338,0.990992508,0.951597201,0.891808578
35321,682.903,232.9444526,NA,1.204400635,0.557333834,35670,212.066249,0.761491031,0.990215868,NA,0.910372609
NA,682.682,234.6395107,192.0162337,1.221977466,0.574726302,35655,212.0932651,0.746871301,0.990884869,0.952613205,0.903911129
35337,677.215,228.9829683,NA,1.164519444,0.512439523,NA,212.1142753,0.765267672,0.990636652,0.968247541,0.926332106
35338,680.836,227.4674838,NA,1.148565094,0.491900241,NA,212.1172766,0.787686958,0.990720233,NA,0.932516916
35339,677.909,NA,196.9580537,1.16202992,0.509343946,NA,212.1202778,0.764648607,0.990803824,NA,0.9268109
35344,694.82,234.3666269,192.35218,1.218424594,0.571313449,35807,212.1352834,0.762545847,0.987069567,0.919985412,0.905142879
35352,684.112,231.5229542,NA,1.189405053,0.541413474,35760,212.1592901,0.755384615,0.988590604,0.949225585,0.916363955
35354,687.741,235.0153084,191.8282547,1.225133955,0.57771681,NA,212.1652914,0.754363504,0.989587415,NA,0.902772219
35354,681.226,237.2896852,NA,1.249617554,0.599673407,35666,212.1652914,0.768565217,0.991252173,0.957339529,0.894119318
35364,683.341,222.2949087,NA,1.09569225,0.408708385,35761,212.1952951,0.79216881,0.988898521,NA,0.9545666
NA,681.424,236.606393,190.5127968,1.241944882,0.593018666,NA,212.231294,NA,0.991118707,NA,0.896980387
35377,687.757,237.8744339,189.4917581,1.255328656,0.604501323,NA,212.2342936,0.781984969,0.9906194,NA,0.89221145
NA,679.656,235.7576962,191.3265181,1.232226973,0.584298532,NA,212.2552898,0.747981229,0.991203989,NA,0.900311181
NA,681.514,231.0084894,NA,1.182561043,0.533781707,35696,212.3092706,0.775900235,0.991763783,0.957829256,0.919053976
NA,678.413,233.9865511,192.879318,1.21312411,0.566127097,35713,212.3122691,NA,0.991319688,0.966632975,0.907369539
35408,684.211,241.922654,186.6907132,1.295847286,0.635991732,NA,212.3272611,0.735093838,0.990018174,NA,0.877665888
35410,704.701,228.5505682,NA,1.15760602,0.5037461,35997,212.3332576,0.765952844,0.983693086,NA,0.92904279
35412,675.129,228.0033684,197.9427918,1.151864973,0.496289109,NA,212.3392539,0.795918367,0.992127308,NA,0.931298758
NA,680.978,237.1379832,190.3678563,1.245682899,0.596285403,NA,212.3452501,NA,0.991183632,0.959662852,0.895450181
35432,681.365,NA,193.2188091,1.209728147,0.562742866,35757,212.399208,0.79064578,0.990910871,NA,0.908689911
35437,685.657,228.037132,198.2331243,1.150348272,0.494281412,NA,212.4141938,0.781549116,0.989749749,NA,0.931489499
35438,678.412,233.1800328,193.710573,1.203754804,0.556669634,NA,212.4171909,0.793595342,0.991938644,NA,0.910957891
NA,677.413,234.4297046,192.6140462,1.217095582,0.570023834,NA,212.4171909,0.767454955,0.99196641,0.97044743,0.906101858
NA,698.883,236.8674902,191.003258,1.240122774,0.591408965,NA,212.4291787,0.729589526,0.983243633,0.911841034,0.896827076
35442,681.165,228.7551275,197.5865551,1.157746424,0.503925709,NA,212.4291787,0.791557789,0.990248945,NA,0.928631332
35450,680.993,NA,NA,1.230760623,0.58295327,35744,212.4531522,0.775456633,0.991774843,0.960596075,0.901003446
35454,677.189,NA,191.8532649,1.227669824,0.580091585,NA,212.4651379,NA,0.99188675,NA,0.902063072
NA,683.515,226.947476,NA,1.13894534,0.478650982,NA,212.5040869,0.766721432,0.989454596,0.953977692,0.936358009
35473,687.235,241.0501435,NA,1.284609638,0.627710839,35874,212.5220609,NA,0.988821988,NA,0.881650837
35481,679.09,NA,NA,1.251558634,0.601326085,NA,212.5460239,0.789010207,0.992364491,0.966832064,0.893418841
NA,688.485,228.5197507,197.9982626,1.154150283,0.499284173,NA,212.5999309,0.771650291,0.989188285,NA,0.930335038
35507,682.142,239.2324137,NA,1.265002471,0.612446177,NA,212.6238851,0.781920282,0.990846937,0.958902087,0.888775404
NA,676.975,227.1516125,199.3230352,1.13961546,0.479596812,NA,212.6328672,0.771956522,0.991927149,NA,0.936083459
NA,702,NA,204.1513255,1.097921389,0.412821343,NA,212.6358612,0.759074003,0.96916023,0.905521032,0.948665399
NA,678.829,232.996395,194.232582,1.199574205,0.55232461,NA,212.6538241,0.771622238,0.989855355,0.968557402,0.912691478
NA,676.181,NA,195.8801972,1.179838493,0.530677806,NA,212.6987247,0.791640674,0.991959799,NA,0.920347405
35534,684.316,231.1054635,196.0370157,1.178886868,0.529583495,NA,212.7047108,NA,0.989226358,NA,0.920379413
NA,690.791,247.0624813,184.0422124,1.342422904,0.667151862,NA,212.7196751,0.826104138,0.991242016,NA,0.860995462
NA,683.35,232.2347035,195.0293809,1.190767783,0.542904715,NA,212.7346384,0.784462591,0.98873404,0.956510555,0.916032941
35555,697.407,238.2386137,NA,1.252209332,0.601877373,NA,212.7675539,0.756087188,0.987063102,NA,0.89308593
NA,682.802,227.2957017,199.3839165,1.139990154,0.48012413,35922,212.7974727,0.801428668,0.990061801,0.958612545,0.93621424
35589,687.923,235.063906,192.994447,1.217982743,0.570885488,35977,212.8692607,0.779998685,0.989215332,NA,0.905580377
35598,694.499,245.397668,NA,1.323978814,0.655380254,NA,212.896175,0.753636075,0.987598835,NA,0.86755582
35602,688.378,240.6556265,188.5903078,1.276076323,0.621199848,NA,212.9081358,0.780916868,0.990567875,NA,0.884700428
35605,694.737,245.5544517,184.7444941,1.329157076,0.658756145,35968,212.9171059,0.742621754,0.989907696,NA,0.867087135
35608,689.304,240.389455,NA,1.272711709,0.61857737,NA,212.9260757,0.784144462,0.989193544,0.941750475,0.885754642
35609,686.971,230.1693895,NA,1.167537238,0.516140833,36002,212.9290655,0.789329018,0.98908394,0.948184461,0.925097234
35610,678.391,234.4285953,193.8260159,1.209479513,0.562493166,NA,212.9320553,0.756806155,0.992253678,NA,0.908302398
35615,692.536,233.0035907,195.2246498,1.193515219,0.54588345,NA,212.9470037,0.74334196,0.989195645,NA,0.913921554
35634,685.864,235.1230447,NA,1.21688048,0.569814436,NA,213.0037979,0.784285243,0.989668389,0.951915555,0.905924803
NA,683.548,233.6041328,NA,1.20162407,0.554465019,35993,213.0426484,0.771312965,0.99038702,NA,0.911981504
NA,679.754,236.1571148,192.3417705,1.227799423,0.580212296,NA,213.0426484,0.765088427,0.992206419,NA,0.902122507
35652,680.437,227.476882,NA,1.138467675,0.477974624,NA,213.057589,0.798978083,0.990278318,NA,0.936612051
NA,690.775,241.4564778,188.2509018,1.282631188,0.626218826,NA,213.117341,0.779375137,0.988746605,0.939429298,0.882632526
35677,689.725,235.9739477,NA,1.224393188,0.57701846,NA,213.1322764,0.76843715,0.987735327,NA,0.903202572
35680,686.068,230.9097907,197.0362234,1.171915431,0.52141391,NA,213.1412371,NA,0.991358951,0.952577641,0.923049804
35683,699.955,237.1640772,192.1409058,1.234323718,0.586208483,NA,213.1501975,0.787495586,0.986045098,0.915231552,0.898745712
35684,678.241,237.692503,NA,1.241782084,0.592875311,NA,213.1531842,0.768587921,0.99251801,NA,0.896760232
35690,699.055,NA,192.902193,1.222356513,0.575087465,NA,213.1711035,NA,0.988040529,NA,0.904051721
NA,691.225,238.3892909,NA,1.249668787,0.599717186,NA,213.1711035,0.752572537,0.989766771,NA,0.894214261
35693,680.082,229.6226847,198.0893949,1.159187168,0.505761316,NA,213.1800626,0.779544412,0.991554852,0.969773596,0.928392867
35699,694.117,236.6649656,192.4798218,1.229557277,0.581843363,36104,213.1979796,0.758488081,0.988782406,NA,0.900843008
NA,689.386,233.5272374,194.8038188,1.19878162,0.551491834,NA,213.2069376,0.783970136,0.989879946,NA,0.912985311
35703,684.558,235.5078025,193.0748494,1.219774628,0.57261619,36029,213.2099235,NA,0.990951733,NA,0.905319999
35703,677.734,230.1138772,197.7162664,1.163859107,0.51162219,NA,213.2099235,0.785544554,0.992108261,NA,0.92654092
35704,683.565,241.104352,NA,1.278019339,0.622699879,35994,213.2129093,0.766311813,0.991943102,NA,0.884317963
NA,685.105,236.703013,192.3416647,1.230638268,0.582840661,36074,213.2606774,0.775577558,0.990186838,0.956328371,0.900963087
